,created_at,favorite_count,favorited,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,possibly_sensitive,retweet_count,retweeted,source,text,truncated,name,screen_name,location,description
1958,2018-06-25 15:14:32,0,False,1011266397454794752,2798941987,,,,,,False,en,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We must not become desensitized, but we cannot stop watching, we cannot stop listening, no matter how difficult it… https://t.co/e0IkVtLkx4",True,Jasmine Khokhar,jasminemkhokhar,,Broke Plutocrat
1959,2018-06-25 15:14:31,0,False,1011266393227059200,938533034659168256,,,,,,False,en,0.0,1,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Crystal in Clyde, OH to @Jim_Jordan #FamiliesBelongTogether https://t.co/I7rG8iBXP9",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1960,2018-06-25 15:14:15,1,False,1011266328018194434,821346996661403650,,,,,,False,und,0.0,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#FamiliesBelongTogether https://t.co/BbMi8T0ZAc,False,🇺🇸Deplorable Matt 🇺🇸,realJediMan,"DeBary, Florida ",Florida 😎Christian 🙏🏻with Asperger syndrome. #MAGA I resist the resistance. Trump won. GET OVER IT! follow my friend @GinMGSP 👉a true patriot. #Covfefe
1961,2018-06-25 15:13:33,0,False,1011266150292787200,904792641954488321,,,,,,True,und,0.0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#WhereAreTheBabies 
#WhereAreTheGirls 
#SaveDemocracy 
https://t.co/1PhOv3NlpL https://t.co/ubRZBWzdq5",False,Hank Lewis LLC,HankLewisLLC,"Oregon, USA",Because people are corporations too
1962,2018-06-25 15:13:22,0,False,1011266103736242177,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Suzanne in Chesterfield, MO to @RepAnnWagner #FamiliesBelongTogether https://t.co/TzG7EZ84aM",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1963,2018-06-25 15:13:02,0,False,1011266021536206848,726786258,,,,,,False,en,0.0,0,False,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","After you march, listen, learn, and rise to reunite. Join us for a panel discussion followed by break out groups to… https://t.co/EZ3Y1wv5sI",True,YWCA Pasadena,YWCAPasadena,"Pasadena, CA","YWCA Pasadena-Foothill Valley, an independent 501c3, has long been a pioneering voice in the fight for racial, economic, and gender equality."
1964,2018-06-25 15:12:53,0,False,1011265983124627457,799069539199660032,,,,,,True,und,0.0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#FamiliesBelongTogether #FreeTheChildren https://t.co/mBMoQH0a2E,False,Nichole,izzy6968,,"I am just a mom who loves her family, thanks to 45 I'm a activist,Love animals,love my country. Go Hawks!! 45 is so not my President! #TheResistance"
1965,2018-06-25 15:12:52,332,False,1011265978775298052,17243913,chrislhayes,1.0112639990134784e+18,1.0112639990134784e+18,4207961.0,4207961.0,False,en,0.0,186,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@chrislhayes US Government gave 14 contradictory statements on Trump’s child abduction policy. I don’t want to talk… https://t.co/V1vUR062EH,True,@kim,kim,"California, USA",Founder and producer  https://t.co/XlIpOUtuix. Vote these corrupt maniacs out of power. They’re lawless and irresponsible AF. #Resist
1966,2018-06-25 15:12:36,1,False,1011265912056492032,108092981,newtgingrich,1.010638676554965e+18,1.010638676554965e+18,20713061.0,20713061.0,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@newtgingrich Or could it be the you nasty people finally crossed a line that should never have been crossed? You'r… https://t.co/33cwbEEXkY,True,Lisa Rukovena,LRuko,,"Resisting fascism at every turn is the new civility. Zero intention of being a ""Good German."" #ImpeachTrump #PunchNazis #FamiliesBelongTogether"
1967,2018-06-25 15:12:23,5,False,1011265858491027457,967724912420032512,ABCPolitics,1.011258747514024e+18,1.011258747514024e+18,16815644.0,16815644.0,False,en,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ABCPolitics This is a distraction people. First, we must free the children! Then, we must impeach @realDonaldTrump… https://t.co/aSqLNmdvRa",True,Tim Kosiba,KosibaTim,"Ohio, USA","Triathlete, marathon swimmer, graduate student, husband, friend, and Democrat."
1968,2018-06-25 15:12:23,0,False,1011265857245282305,738419652901146626,,,,,,False,en,0.0,0,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Hey Pennsylvanians:
Plan on attending the rally on June 30 to protest the separation of children from their parents… https://t.co/1RHDRJNiu7",True,For Our Future PA,ForOurFuturePA,"Pennsylvania, USA",Working for a progressive future for PA. Super pac & 501(c)(4) dedicated to amplifying the voices of Pennsylvanians.
1969,2018-06-25 15:12:11,0,False,1011265808322957312,1097113663,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you @evanrachelwood for going to Texas to see first hand what is really going on!  Please continue help sprea… https://t.co/0nAKs3GUOp,True,K,kkarla221,,
1970,2018-06-25 15:12:08,0,False,1011265794976698368,800049662057152512,NancyPelosi,1.0112641898501612e+18,1.0112641898501612e+18,15764644.0,15764644.0,False,en,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NancyPelosi I admire you for many things, but not for tone policing the people fighting hard for those under attac… https://t.co/faCDfqs61f",True,Beth Jackson,BJacksonLTH,"Charlotte, NC","I do sciency techie stuff.  
Register. Vote. No excuses."
1971,2018-06-25 15:12:07,0,False,1011265791289896960,1350887695,realDonaldTrump,,,25073877.0,25073877.0,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@realDonaldTrump can take his tiny fucking hands and shove them up his huge fat ass and... ugh… https://t.co/x4CHyqQpQO,True,Trump is a total TWAT,adrianknits,"Orlando, FL",#resist #feminist #nevermypresident ok and #ROLLTIDE #MeToo
1972,2018-06-25 15:11:43,1,False,1011265690144329728,17339508,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","“It’s clear...They’re not running a reunification process here.”

#FamiliesBelongTogether #Immigration… https://t.co/U5hRhEnNT3",True,Marybeth: BabySavers,BabySavers,"Duluth, MN","Founder of https://t.co/aMkpdz25Vh. Professional national blogger featured in @WomansDay, @AllYou & @ParentsMagazine. Brand ambassador for @Whirlpool & @Verizon"
1973,2018-06-25 15:11:19,0,False,1011265587727749120,756659591832866817,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Maybe The Word #Traumatic Should Be Changed To #trumpatic When Used To Explain An #Immigrant #Childs #Emotional Sta… https://t.co/QAVtFP0Jb4,True,george-t🖖🌊💙,therealwombat1,Phobos,"aSomewhatFlawedRepositoryOfTrivia &DumbAssFacts""EXPERT""! NOT A SPAMMER! Every1 Has A Right 2 Their Own Opinion(Within Reason)ME+U! ONLY UNFOLLOW IF UNFOLLOWED!😄"
1974,2018-06-25 15:10:50,0,False,1011265469238665216,938533034659168256,,,,,,False,en,0.0,1,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Debora in Exton, PA to @RepRyanCostello #FamiliesBelongTogether https://t.co/SVpNlp8Izd",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1975,2018-06-25 15:10:43,0,False,1011265436879605760,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Mary in Davis, CA to @RepGaramendi #FamiliesBelongTogether https://t.co/DAlXxPe33r",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1976,2018-06-25 15:10:41,0,False,1011265431020154882,78904728,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rally in Bangor this Saturday #familiesbelongtogether #makeamericagreatagain #reunitefamiliesNOW families-belong-to… https://t.co/TLoPx5a5HA,True,Katie Leone,katiegid,"Belfast, ME",
1977,2018-06-25 15:10:26,25,False,1011265368562782210,141286022,,,,,,False,en,0.0,19,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","On June 30, NYers will join together w/ dozens of other cities in a National Day of Action to Fight for Families an… https://t.co/WDwAmiRO3h",True,Make the Road NY,MaketheRoadNY,New York City,"Building power of Latinx & working class communities to achieve dignity & justice. NY's largest immigrant organization w/ 22,000+ members. RTs not endorsements."
1978,2018-06-25 15:10:25,1,False,1011265363085025283,938533034659168256,,,,,,False,en,0.0,1,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Constance in Northridge, CA to @BradSherman #FamiliesBelongTogether https://t.co/nod9hjEwTk",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1979,2018-06-25 15:10:20,0,False,1011265342939783169,31334928,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump loves this chaos because we can’t keep up with all the damage he is doing. Destroying families, ACA, educatio… https://t.co/6cvnwSIlFU",True,Cassandra,CassandraAnn1,,
1980,2018-06-25 15:09:49,13,False,1011265212966584320,1482677521,,,,,,False,en,0.0,8,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HAPPENING NOW #! Activists coming out to protest Jeff Sessions visit to Reno #FamiliesBelongTogether… https://t.co/3KuYYPxzsQ,True,Battle Born Progress,BattleBornProg,"Las Vegas, NV","BBP, through strategic communications, empowers, engages & mobilizes NV voters to build a state where everyone has a fair opportunity to succeed. Non-partisan."
1981,2018-06-25 15:09:34,0,False,1011265149695643648,380023826,,,,,,True,und,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#FamiliesBelongTogether https://t.co/OHTwjiRw9K,False,Jess,jcardan1,"Boston, Massachusetts",Senior Operations & Technology Executive | World Traveler | Lover of Life. God is great. Equality and prosperity for ALL.  RTs do not always = endorsement.
1982,2018-06-25 15:09:30,0,False,1011265132490645505,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Suzie in San Rafael, CA to @RepHuffman #FamiliesBelongTogether https://t.co/mxXEUlb6xo",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1983,2018-06-25 15:09:27,0,False,1011265118230011905,938533034659168256,,,,,,False,en,0.0,1,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Lori in Barto, PA to @RepRyanCostello #FamiliesBelongTogether https://t.co/dI9415gqmZ",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1984,2018-06-25 15:08:50,3,False,1011264964089151488,553038966,,,,,,False,en,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Thanks to @deborahsshapiro for this photo from Saturday's  #FamiliesBelongTogether march in San Diego. https://t.co/wkADjclDcL,False,Mindfulness Together,mindfultogether,Los Angeles,An online space to share resources In response to the separation of over 2000 children from their families at the southern border of the US.
1985,2018-06-25 15:08:15,4,False,1011264818412572673,244372342,jk_rowling,1.011204913005781e+18,1.011204913005781e+18,62513246.0,62513246.0,False,en,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jk_rowling We are so heartbroken and ashamed this is happening here in the U.S. many of us have been protesting. P… https://t.co/DmaQbSjw9C,True,heather wants to abolish ICE,hethurrebel,"Washington, USA","I solemnly swear I am up to no good. mom, activist, mental health professional. #theresistance #fbr #abolishICE"
1986,2018-06-25 15:07:52,4,False,1011264721352318979,938533034659168256,,,,,,False,en,0.0,2,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Jay in New York, NY to @RepJerryNadler #FamiliesBelongTogether https://t.co/Somh3gMKJB",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1987,2018-06-25 15:07:28,0,False,1011264618977640453,147620663,FoxNews,1.0112176965104067e+18,1.0112176965104067e+18,1367531.0,1367531.0,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@FoxNews Good for Wood!
#TrumpCrimeFamily #NoBabyJails #FamiliesBelongTogether",False,💣💥aka Boris Badenov 💣💥,TerryDarc,Southern Oregon,"Professional strength expat &  member Local #12 Villains, Thieves & Scoundrels Union.😍  Unapologetic liberal.   Lover of science, science fiction & history"
1988,2018-06-25 15:07:27,0,False,1011264615672696835,115161668,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Amazon staff decry company’s #ICEPatrol ties https://t.co/mF2mYOjvxq @TorontoStar #FamiliesBelongTogether… https://t.co/A1An8RD3pL,True,Nicholas Keung,nkeung,Toronto,Toronto Star Immigration Reporter. #cdnimm. TWITS =) only represent my personal views. Please email your story suggestions to nkeung@thestar.ca.
1989,2018-06-25 15:07:13,0,False,1011264559150034944,15428467,,,,,,False,en,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As the start of another week of this administrations kidnapping and torture of children and families, we must ask,… https://t.co/UtZMvIUcCC",True,Ceressa Kunz,slomom,"Central Coast, cali","Mother of 2. Cleveland Clinic certified  nutrition coach, fitness trainer trying to sail the waters of child loss & survive the waves through love,fitness,music"
1990,2018-06-25 15:07:04,1,False,1011264520961036290,938533034659168256,,,,,,False,en,0.0,0,False,"<a href=""http://resist.bot"" rel=""nofollow"">RB Open Letters</a>","Here’s an open letter from Kylie in Kingsport, TN to @DrPhilRoe #FamiliesBelongTogether https://t.co/ifr2mbT3d8",False,Resistbot Open Letters,openletterbot,United States,Real letters delivered to Congress and state governors. Send “resist” as a direct message to @resistbot to write your own. 👊🤖
1991,2018-06-25 15:07:00,0,False,1011264503382663169,129241900,,,,,,False,en,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",An email address to get information about your child who was taken from you at the border?! This is a disingenuous… https://t.co/JOcZKHcaMI,True,catherine,pantone165c,"California, USA","Strong coffee. Stronger opinions. Avid reader, traveler and liberal. #ImWithHer Rabid #SFGiants and #DubNation fan. Dogs rule."
1992,2018-06-25 15:06:55,5,False,1011264479773028352,863666270,,,,,,False,en,0.0,5,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@UN experts to #USA: “Release migrant children from detention and stop using them to deter irregular #migration”… https://t.co/jOHi25GxRt,True,UNPFII,UN4Indigenous,"UN Headquarters, New York  ","The @UN Permanent Forum on #Indigenous Issues (UNPFII) @UNDESA deals with development, culture, environment, education health and human rights. #WeAreIndigenous"
1993,2018-06-25 15:06:51,0,False,1011264464753168385,827659844152913921,,,,,,False,en,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just a reminder...@realDonaldTrump doesn't write his own tweets. 
#FamiliesBelongTogether 
#ImpeachTrump",False,Rebel Rebbetzin,RebelRebbetzin,"Savannah, GA",Rebel. Rookie.
1994,2018-06-25 15:06:49,0,False,1011264455265562624,176097415,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Take your #ZeroTolerancePolicy case to trail! #NotGuilty #FamiliesBelongTogether  https://t.co/uXYmHzJ7ow,False,Jeff Olson,JeffOlsonSD,San Diego/Tijuana Mega-Region,The official Twitter account of Jeff Olson.
1995,2018-06-25 15:06:40,2,False,1011264416820744192,3496546694,,,,,,False,en,0.0,6,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What motivates one man to plant a garden
And another to build a bomb? https://t.co/78IHyKOOTM #MondayBlogs… https://t.co/gtAI3Lqe4Z",True,Amy Henry,AmyL_Henry,"Massachusetts, USA",I'm a writer who loves a challenge (though I can sometimes be heard cursing myself for taking on yet another hydra-headed project).
1996,2018-06-25 15:06:34,2,False,1011264393835925504,18946814,,,,,,False,und,0.0,2,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#FBRParty  #TheResistance #Familiesbelongtogether https://t.co/WCvsjCKcFj,False,@dotschmitt,dotcalmu,,"psychotherapist; fierce advocate for gay rights; proud progressive liberal; resister ; sports fan, animal lover; commited vegan, crystal lover #bluewave #FBR"
1997,2018-06-25 15:06:30,0,False,1011264376295211008,3384067275,,,,,,False,en,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",An email address to get information about your child who was taken from you at the border?! This is a disingenuous… https://t.co/FsGRb0U0rI,True,catherine,pantone7605,"California, USA",I have mixed drinks about feelings. #ImWithHer #resist
1998,2018-06-25 15:06:26,1,False,1011264361615241216,407887212,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Caged children are the bargaining chips in a country gone mad.""
#FAMILIESBELONGTOGETHER https://t.co/ygcFaghUiK",False,Ann T.,AnnTekatch,"Ontario, Canada","Too many hobbies, so little time."
1999,2018-06-25 15:06:24,0,False,1011264352123432960,761077078229864449,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Exactly!
#TrumpCamps 
#FamiliesBelongTogether - unless Obama does it. https://t.co/6p7KFZNYni",False,President Covfefe,JTPaar,Planet Earth,Tired of the lies & corruption. Globalists & Marxists can GO TO HELL! I support @Wikileaks #FreeAssange #TrumpPence16 #MAGA
2000,2018-06-25 15:06:19,4,False,1011264331604873216,822197665471418369,,,,,,False,en,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",A thread of Los Angeles-area events taking place on June 30th to tell the Trump administration that… https://t.co/58aaCH2iHn,True,Indivisible CA 30,Indivisibleca30,"Sherman Oaks, Los Angeles",#standindivisible against the Trump agenda in CA District 30. Rep. Sherman (818) 501-9200 Sen. Harris (213) 894-5000 Sen. Feinstein (310) 914-7300
2001,2018-06-25 15:06:17,13,False,1011264320934633472,147620663,calimom209,1.0111952859371848e+18,1.0111952859371848e+18,7.721667628339405e+17,7.721667628339405e+17,False,en,0.0,4,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@calimom209 @thepoliticalcat @stonecold2050 Write them a 5* review on Yelp, please. That will help a lot more to co… https://t.co/Z752o356bC",True,💣💥aka Boris Badenov 💣💥,TerryDarc,Southern Oregon,"Professional strength expat &  member Local #12 Villains, Thieves & Scoundrels Union.😍  Unapologetic liberal.   Lover of science, science fiction & history"
2002,2018-06-25 15:06:04,0,False,1011264269667721222,115161668,,,,,,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",t#Texas group takes in 32 parents separated from kids after crossing the U.S.-Mexico border https://t.co/yE8qLn83HM… https://t.co/RMkJsXJo1j,True,Nicholas Keung,nkeung,Toronto,Toronto Star Immigration Reporter. #cdnimm. TWITS =) only represent my personal views. Please email your story suggestions to nkeung@thestar.ca.
2003,2018-06-25 15:05:51,0,False,1011264213090570240,822535306176004102,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stand up, London. Rage against the Orange Monster. March for us all. #FamiliesBelongTogether #MarchForOurLives https://t.co/jwtuNQmPYc",False,Pam Hartman,PamHartman16,,
2004,2018-06-25 15:05:42,0,False,1011264174872285184,24469034,mkraju,1.0112195511603405e+18,1.0112195511603405e+18,39155029.0,39155029.0,False,en,,0,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@mkraju “Dirty on the outside, dirty on the inside” perfectly describes @realDonaldTrump #RacistInChief… https://t.co/tnuIgdrPwT",True,North,north021884,Kentucky,"Wife, mother, business woman...and part-time on-line novelist and flash mob dancer...and now a member of the Resistance"
2005,2018-06-25 15:05:17,0,False,1011264072619298821,412287721,georgeannejones,1.0112637531308605e+18,1.0112637531308605e+18,412287721.0,412287721.0,False,en,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","the same desire for safety, health, happiness and wellbeing that you have for yourself and your family. 3/3 #FamiliesBelongTogether",False,georgi silverman,georgeannejones,,
2006,2018-06-25 15:05:09,6,False,1011264038947512320,904850074706030592,foxridge1,1.011263194394792e+18,1.011263194394792e+18,16174472.0,16174472.0,False,en,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@foxridge1 @SenCortezMasto @realDonaldTrump Just imagine when Trump puts people on military bases that have no inde… https://t.co/QtdTRUOM7N,True,Bella Soul,fashionfunfemme,,Kindness is NOT Weakness!
2007,2018-06-25 15:05:06,0,False,1011264026670718977,15829769,,,,,,False,en,0.0,0,False,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Nationwide Protests Sat June 30 Find one near you. https://t.co/rJjxK2yjRJ #familiesbelongtogether https://t.co/1fH7E6qzqj,False,David Intrator,davidintrator,New York,Brand Storytelling and Creative Problem Solving.
2008,2018-06-25 15:04:28,2,False,1011263866293178369,16652548,,,,,,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Join @MomsRising, @mamasconpoder &amp; @FwdTogether for a #MaternalJustice tweetstorm on Mon. June 25 8-9pm ET on why i… https://t.co/imeVxGDLWD",True,monifabandele,monifabandele,swimming in sweet water...,Views on this page are my own!
2009,2018-06-25 15:03:51,0,False,1011263711561084928,156827753,,,,,,False,und,0.0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#FamiliesBelongTogether 
#AsFamiliasDevemPermanecerJuntas https://t.co/wyoCpdfJq4",False,Burquesa 😶,MariiaMarinho,"Recife, Brasil","👉 Burguesas S. ♥️
👉Pernambucana🌵/Capricórniana ♑/Católica apostólica Romana 🙏
👉Santa Cruz Futebol Clube 💕"
2010,2018-06-25 15:03:50,0,False,1011263704770412544,147620663,stonecold2050,1.0111350545824072e+18,1.0111350545824072e+18,7.809556093948846e+17,7.809556093948846e+17,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@stonecold2050 Yelp was trolled by Trumpkins afterwards - people who'd never visited Red Hen Lexington, VA (… https://t.co/UH6rQQcNlY",True,💣💥aka Boris Badenov 💣💥,TerryDarc,Southern Oregon,"Professional strength expat &  member Local #12 Villains, Thieves & Scoundrels Union.😍  Unapologetic liberal.   Lover of science, science fiction & history"
2011,2018-06-25 15:03:49,0,False,1011263701146570754,756659591832866817,therealwombat1,1.0112627688535122e+18,1.0112627688535122e+18,7.566595918328668e+17,7.566595918328668e+17,False,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#MSM #Media, #Pundits, It's NOT #MigrantDetentionFacilities, It's #ImmigrantJAILS!
#ZeroTolerancePolicy 
#RESIST… https://t.co/CLg7I2Jx1X",True,george-t🖖🌊💙,therealwombat1,Phobos,"aSomewhatFlawedRepositoryOfTrivia &DumbAssFacts""EXPERT""! NOT A SPAMMER! Every1 Has A Right 2 Their Own Opinion(Within Reason)ME+U! ONLY UNFOLLOW IF UNFOLLOWED!😄"
2012,2018-06-25 15:03:48,0,False,1011263697505923073,2778541027,,,,,,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I thought @realDonaldTrump was smart? Why isn't he directly plagiarizing @TheDemocrats former opinions on illegal i… https://t.co/byToHcs68E,True,BrentOuttaShape,brlesper,,To save the republic... 1. One 10-year term limit for Congress and Senate 2. Ban automatic tax withholding
2013,2018-06-25 15:03:48,0,False,1011263697166262273,53388429,IgnitedTrueWord,1.01125582273792e+18,1.01125582273792e+18,9.605681173731656e+17,9.605681173731656e+17,False,en,0.0,1,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@IgnitedTrueWord @RepAdamSchiff #FamiliesBelongTogether @LindseyGrahamSC @GOP @SpeakerRyan @WhiteHouse
Stop Trump's… https://t.co/hP8DTOl7tE",True,Ken Dyar,skyco_g,,#Resistance #BlueWave
2014,2018-06-25 15:03:47,0,False,1011263693923840000,805441592890769409,marcorubio,1.0112248954417848e+18,1.0112248954417848e+18,15745368.0,15745368.0,False,en,0.0,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@marcorubio @realDonaldTrump Irrational? @POTUS fights harder to give you &amp; @GOP tax breaks, &amp; take away healthcare… https://t.co/NFdZq1NatW",True,JD,chingonaxicana3,,Psychotherapist. RESISTer. Luchadora. Tri-pawed aficionado🐶 Truth: Speak it. Share it. Live it. Love it! For only love can conquer hate 💖  #STAYWOKE & #VOTE!
2015,2018-06-25 15:03:45,2,False,1011263685740908545,827317860,,,,,,True,en,0.0,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The amaaaazing @SethRudetsky and @JamesWesleyNYC getting their friends together to help the kids with no Voice - jo… https://t.co/xwsF6Qn1RI,True,Gretchen Beidl,gretchenbeidl,"New York, NY",Dedicated to helping kids in care find permanent families. Proud of the kids we get to parent!
2016,2018-06-25 15:03:36,0,False,1011263648445140992,1499357226,SaysHummingbird,1.0110240311585464e+18,1.0110240311585464e+18,8.106190937495593e+17,8.106190937495593e+17,False,en,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SaysHummingbird @JesseBWatters I care. I will vote for progressives. Children do not belong in confinement. They c… https://t.co/Zt8uLvQoLC,True,Precarious Strawberry 🍓,Ontheotherhand,"Missouri, USA","Undercover supermodel, celebrity and secret agent, #MedicareForAll #LegalizeIt"
2017,2018-06-25 15:03:19,0,False,1011263576470720513,226843390,,,,,,False,und,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",✊🏾✌🏾 https://t.co/6f2oJDnFZV,False,rachele,rrachelemarie,CALIFORNIA,photographer | daydreamer | will travel
2018,2018-06-25 15:03:17,0,False,1011263566505181190,961712449903788032,,,,,,True,und,0.0,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AmericawillsurviveTrump #familiesbelongtogether https://t.co/4HlFmJPfFJ,False,karen lerner,karenlerner4,,Love inspirational thoughts & ideas...
